Product Title;Product Version;Product Artist;Product Barcode;Product Catalog Number;Product Label;Asset Title;Asset Version;Asset Artist;Asset ISRC;Asset Duration;Sale ID;Report ID;Report Name;Sale Unit Type;Sale Type;Sale Start date;Sale End date;Sale Store Name;Sale Country;Unit Count;Royalty;Currency;;;
Höga klackar;;Mares;7,07125E+12;HYBR165;Hybris;Höga klackar;;Mares;SEWGI1605001;181;872268037;131362;;Asset;Streaming;2019-03-01;2019-03-31;Spotify;PE;2;0,00650136;SEK;;;
Freddie;;Mares;7,07125E+12;HYBR7071245386337;Hybris;Freddie;;Mares;SEWGI1801901;172;872268032;131362;;Asset;Streaming;2019-03-01;2019-03-31;Spotify;AR;7;0,09059056;SEK;;;
95;;Mares;7,07125E+12;HYBR250;Hybris;95;;Mares;SEWGI1704101;229;872268024;131362;;Asset;Streaming;2019-03-01;2019-03-31;Spotify;CO;23;0,1133824;SEK;;;
95;;Mares;7,07125E+12;HYBR250;Hybris;95;;Mares;SEWGI1704101;229;872268011;131362;;Asset;Streaming;2019-03-01;2019-03-31;Spotify;FI;310;6,12906032;SEK;;;
Höga klackar;O2H remix;Mares;7,07125E+12;HYBR165REMIX;Hybris;Höga klackar;O2H remix;Mares;SEWGI1602401;208;872267982;131362;;Asset;Streaming;2019-03-01;2019-03-31;Spotify;CH;5;0,12525624;SEK;;;
Rock'n'Roll Will Never Die;;Mares;8,71886E+12;HYBR268;Hybris;Fri;;Mares;SEWGI1801502;263;872253731;131362;;Asset;Streaming;2019-03-01;2019-03-31;Spotify;US;331;6,68806192;SEK;;;
Rock'n'Roll Will Never Die;;Mares;8,71886E+12;HYBR268;Hybris;Rock'n'Roll Will Never Die;;Mares;SEWGI1801504;251;872253723;131362;;Asset;Streaming;2019-03-01;2019-03-31;Spotify;CO;1;0,00805872;SEK;;;
Höga klackar;;Mares;7,07125E+12;HYBR165;Hybris;Höga klackar;;Mares;SEWGI1605001;181;872253715;131362;;Asset;Streaming;2019-03-01;2019-03-31;Spotify;US;773;10,22109376;SEK;;;
95;;Mares;7,07125E+12;HYBR250;Hybris;95;;Mares;SEWGI1704101;229;872253710;131362;;Asset;Streaming;2019-03-01;2019-03-31;Spotify;NL;10;0,2194724;SEK;;;
Allt du gör och att du finns;;Mares;7,07125E+12;HYBR7071245201470;Hybris;Allt du gör och att du finns;;Mares;SEWGI1509001;260;872253695;131362;;Asset;Streaming;2019-03-01;2019-03-31;Spotify;BO;1;0,0004532;SEK;;;
Cyklar ni så springer jag;;Mares;7,07125E+12;HYBR204;Hybris;Cyklar ni så springer jag;;Mares;SEWGI1605601;208;872253694;131362;;Asset;Streaming;2019-03-01;2019-03-31;Spotify;NZ;1;0,0266152;SEK;;;
Höga klackar;;Mares;7,07125E+12;HYBR165;Hybris;Höga klackar;;Mares;SEWGI1605001;181;872253691;131362;;Asset;Streaming;2019-03-01;2019-03-31;Spotify;PT;8;0,10482104;SEK;;;
Rock'n'Roll Will Never Die;;Mares;8,71886E+12;HYBR268;Hybris;Fri;;Mares;SEWGI1801502;263;872253563;131362;;Asset;Streaming;2019-03-01;2019-03-31;Spotify;CA;49;0,46925152;SEK;;;
Cyklar ni så springer jag;;Mares;7,07125E+12;HYBR204;Hybris;Cyklar ni så springer jag;;Mares;SEWGI1605601;208;872253545;131362;;Asset;Streaming;2019-03-01;2019-03-31;Spotify;GB;625;31,05356888;SEK;;;
Cyklar ni så springer jag;;Mares;7,07125E+12;HYBR204;Hybris;Cyklar ni så springer jag;;Mares;SEWGI1605601;208;872253253;131362;;Asset;Streaming;2019-03-01;2019-03-31;Spotify;MY;25;0,07664848;SEK;;;
Höga klackar;;Mares;7,07125E+12;HYBR165;Hybris;Höga klackar;;Mares;SEWGI1605001;181;872253244;131362;;Asset;Streaming;2019-03-01;2019-03-31;Spotify;IS;31;1,55663488;SEK;;;
Epos No. 1;Short Edit;Mares;8,71886E+12;HYBR273;Hybris;Epos No. 1;Short Edit;Mares;SEWGI1801701;223;872253234;131362;;Asset;Streaming;2019-03-01;2019-03-31;Spotify;IS;2;0,10042912;SEK;;;
Cyklar ni så springer jag;;Mares;7,07125E+12;HYBR204;Hybris;Cyklar ni så springer jag;;Mares;SEWGI1605601;208;872268326;131362;;Asset;Streaming;2019-03-01;2019-03-31;Spotify;ES;6;0,0854488;SEK;;;
Nattens sista dans;;Mares;7,07125E+12;HYBR222;Hybris;Nattens sista dans;;Mares;SEWGI1700701;172;872268315;131362;;Asset;Streaming;2019-03-01;2019-03-31;Spotify;NO;273;12,91074512;SEK;;;
Rock'n'Roll Will Never Die;;Mares;8,71886E+12;HYBR268;Hybris;Epos No. 1;;Mares;SEWGI1801501;332;872268312;131362;;Asset;Streaming;2019-03-01;2019-03-31;Spotify;NZ;2;0,00913816;SEK;;;
95;;Mares;7,07125E+12;HYBR250;Hybris;95;;Mares;SEWGI1704101;229;872268292;131362;;Asset;Streaming;2019-03-01;2019-03-31;Spotify;GB;86;5,09621752;SEK;;;
Höga klackar;;Mares;7,07125E+12;HYBR165;Hybris;Höga klackar;;Mares;SEWGI1605001;181;872268286;131362;;Asset;Streaming;2019-03-01;2019-03-31;Spotify;QA;1;0,00827296;SEK;;;
Rock'n'Roll Will Never Die;;Mares;8,71886E+12;HYBR268;Hybris;Rock'n'Roll Will Never Die;;Mares;SEWGI1801504;251;872268283;131362;;Asset;Streaming;2019-03-01;2019-03-31;Spotify;DO;1;0,00080752;SEK;;;
Allt du gör och att du finns;;Mares;7,07125E+12;HYBR7071245201470;Hybris;Allt du gör och att du finns;;Mares;SEWGI1509001;260;872268272;131362;;Asset;Streaming;2019-03-01;2019-03-31;Spotify;IT;11;0,18633112;SEK;;;
Rock'n'Roll Will Never Die;;Mares;8,71886E+12;HYBR268;Hybris;Allt vi har är tid;;Mares;SEWGI1801503;250;872268249;131362;;Asset;Streaming;2019-03-01;2019-03-31;Spotify;EG;1;0,01662832;SEK;;;
Freddie;;Mares;7,07125E+12;HYBR7071245386337;Hybris;Freddie;;Mares;SEWGI1801901;172;872268206;131362;;Asset;Streaming;2019-03-01;2019-03-31;Spotify;NZ;24;0,10970736;SEK;;;
Rock'n'Roll Will Never Die;;Mares;8,71886E+12;HYBR268;Hybris;Rock'n'Roll Will Never Die;;Mares;SEWGI1801504;251;872268196;131362;;Asset;Streaming;2019-03-01;2019-03-31;Spotify;NZ;31;1,13175576;SEK;;;
Rock'n'Roll Will Never Die;;Mares;8,71886E+12;HYBR268;Hybris;Rock'n'Roll Will Never Die;;Mares;SEWGI1801504;251;872268173;131362;;Asset;Streaming;2019-03-01;2019-03-31;Spotify;IS;39;1,95834312;SEK;;;
Cyklar ni så springer jag;;Mares;7,07125E+12;HYBR204;Hybris;Cyklar ni så springer jag;;Mares;SEWGI1605601;208;872268168;131362;;Asset;Streaming;2019-03-01;2019-03-31;Spotify;EC;1;0,02247048;SEK;;;
Nattens sista dans;;Mares;7,07125E+12;HYBR222;Hybris;Nattens sista dans;;Mares;SEWGI1700701;172;872253153;131362;;Asset;Streaming;2019-03-01;2019-03-31;Spotify;LU;8;0,19649104;SEK;;;
Rock'n'Roll Will Never Die;;Mares;8,71886E+12;HYBR268;Hybris;Fri;;Mares;SEWGI1801502;263;872253152;131362;;Asset;Streaming;2019-03-01;2019-03-31;Spotify;DK;100;5,02877312;SEK;;;
Cyklar ni så springer jag;;Mares;7,07125E+12;HYBR204;Hybris;Cyklar ni så springer jag;;Mares;SEWGI1605601;208;872253134;131362;;Asset;Streaming;2019-03-01;2019-03-31;Spotify;GR;10;0,00941832;SEK;;;
95;;Mares;7,07125E+12;HYBR250;Hybris;95;;Mares;SEWGI1704101;229;872253128;131362;;Asset;Streaming;2019-03-01;2019-03-31;Spotify;ID;207;0,11590384;SEK;;;
95;;Mares;7,07125E+12;HYBR250;Hybris;95;;Mares;SEWGI1704101;229;872253082;131362;;Asset;Streaming;2019-03-01;2019-03-31;Spotify;FR;4;0,08118048;SEK;;;
Rock'n'Roll Will Never Die;;Mares;8,71886E+12;HYBR268;Hybris;Rock'n'Roll Will Never Die;;Mares;SEWGI1801504;251;872253081;131362;;Asset;Streaming;2019-03-01;2019-03-31;Spotify;LU;4;0,1713508;SEK;;;
Höga klackar;;Mares;7,07125E+12;HYBR165;Hybris;Höga klackar;;Mares;SEWGI1605001;181;872253015;131362;;Asset;Streaming;2019-03-01;2019-03-31;Spotify;LU;11;0,47122088;SEK;;;
Allt du gör och att du finns;;Mares;7,07125E+12;HYBR7071245201470;Hybris;Allt du gör och att du finns;;Mares;SEWGI1509001;260;872253009;131362;;Asset;Streaming;2019-03-01;2019-03-31;Spotify;AT;8;0,28206344;SEK;;;
Freddie;;Mares;7,07125E+12;HYBR7071245386337;Hybris;Freddie;;Mares;SEWGI1801901;172;872257505;131362;;Asset;Streaming;2019-03-01;2019-03-31;Spotify;LT;1;0,01152776;SEK;;;
Freddie;;Mares;7,07125E+12;HYBR7071245386337;Hybris;Freddie;;Mares;SEWGI1801901;172;872257459;131362;;Asset;Streaming;2019-03-01;2019-03-31;Spotify;SV;2;0,00242256;SEK;;;
95;;Mares;7,07125E+12;HYBR250;Hybris;95;;Mares;SEWGI1704101;229;872257452;131362;;Asset;Streaming;2019-03-01;2019-03-31;Spotify;TW;54;0,42965008;SEK;;;
Allt du gör och att du finns;;Mares;7,07125E+12;HYBR7071245201470;Hybris;Allt du gör och att du finns;;Mares;SEWGI1509001;260;872257423;131362;;Asset;Streaming;2019-03-01;2019-03-31;Spotify;EG;1;0,00286752;SEK;;;
Allt du gör och att du finns;;Mares;7,07125E+12;HYBR7071245201470;Hybris;Allt du gör och att du finns;;Mares;SEWGI1509001;260;872257406;131362;;Asset;Streaming;2019-03-01;2019-03-31;Spotify;DK;6;0,15758176;SEK;;;
Cyklar ni så springer jag;;Mares;7,07125E+12;HYBR204;Hybris;Cyklar ni så springer jag;;Mares;SEWGI1605601;208;872257304;131362;;Asset;Streaming;2019-03-01;2019-03-31;Spotify;ID;13;0,21375384;SEK;;;
Rock'n'Roll Will Never Die;;Mares;8,71886E+12;HYBR268;Hybris;Rock'n'Roll Will Never Die;;Mares;SEWGI1801504;251;872257287;131362;;Asset;Streaming;2019-03-01;2019-03-31;Spotify;NZ;6;0,24706816;SEK;;;
Rock'n'Roll Will Never Die;;Mares;8,71886E+12;HYBR268;Hybris;Epos No. 1;;Mares;SEWGI1801501;332;872257266;131362;;Asset;Streaming;2019-03-01;2019-03-31;Spotify;BR;2;0,01958648;SEK;;;
95;;Mares;7,07125E+12;HYBR250;Hybris;95;;Mares;SEWGI1704101;229;872257244;131362;;Asset;Streaming;2019-03-01;2019-03-31;Spotify;NL;43;2,05850032;SEK;;;
Nattens sista dans;;Mares;7,07125E+12;HYBR222;Hybris;Nattens sista dans;;Mares;SEWGI1700701;172;872253508;131362;;Asset;Streaming;2019-03-01;2019-03-31;Spotify;SG;5;0,0650136;SEK;;;
95;;Mares;7,07125E+12;HYBR250;Hybris;95;;Mares;SEWGI1704101;229;872253499;131362;;Asset;Streaming;2019-03-01;2019-03-31;Spotify;PY;1;0,00013184;SEK;;;
Rock'n'Roll Will Never Die;;Mares;8,71886E+12;HYBR268;Hybris;Rock'n'Roll Will Never Die;;Mares;SEWGI1801504;251;872253463;131362;;Asset;Streaming;2019-03-01;2019-03-31;Spotify;ID;5;0,02427504;SEK;;;
Höga klackar;;Mares;7,07125E+12;HYBR165;Hybris;Höga klackar;;Mares;SEWGI1605001;181;872253456;131362;;Asset;Streaming;2019-03-01;2019-03-31;Spotify;JP;7;0,28402456;SEK;;;
Höga klackar;O2H remix;Mares;7,07125E+12;HYBR165REMIX;Hybris;Höga klackar;O2H remix;Mares;SEWGI1602401;208;872253444;131362;;Asset;Streaming;2019-03-01;2019-03-31;Spotify;SG;1;0,03117192;SEK;;;
Allt du gör och att du finns;;Mares;7,07125E+12;HYBR7071245201470;Hybris;Allt du gör och att du finns;;Mares;SEWGI1509001;260;872253435;131362;;Asset;Streaming;2019-03-01;2019-03-31;Spotify;PE;1;0,02205848;SEK;;;
Freddie;;Mares;7,07125E+12;HYBR7071245386337;Hybris;Freddie;;Mares;SEWGI1801901;172;872253420;131362;;Asset;Streaming;2019-03-01;2019-03-31;Spotify;IS;28;1,4059912;SEK;;;
95;;Mares;7,07125E+12;HYBR250;Hybris;95;;Mares;SEWGI1704101;229;872253419;131362;;Asset;Streaming;2019-03-01;2019-03-31;Spotify;FI;2238;104,6065281;SEK;;;
Epos No. 1;Short Edit;Mares;8,71886E+12;HYBR273;Hybris;Epos No. 1;Short Edit;Mares;SEWGI1801701;223;872253397;131362;;Asset;Streaming;2019-03-01;2019-03-31;Spotify;US;1;0,01980072;SEK;;;
Epos No. 1;Short Edit;Mares;8,71886E+12;HYBR273;Hybris;Epos No. 1;Short Edit;Mares;SEWGI1801701;223;872253390;131362;;Asset;Streaming;2019-03-01;2019-03-31;Spotify;US;4;0,13058752;SEK;;;
Allt du gör och att du finns;;Mares;7,07125E+12;HYBR7071245201470;Hybris;Allt du gör och att du finns;;Mares;SEWGI1509001;260;872253389;131362;;Asset;Streaming;2019-03-01;2019-03-31;Spotify;PH;5;0,0313532;SEK;;;
95;;Mares;7,07125E+12;HYBR250;Hybris;95;;Mares;SEWGI1704101;229;872253384;131362;;Asset;Streaming;2019-03-01;2019-03-31;Spotify;LV;17;0,1779428;SEK;;;
Allt du gör och att du finns;;Mares;7,07125E+12;HYBR7071245201470;Hybris;Allt du gör och att du finns;;Mares;SEWGI1509001;260;872253350;131362;;Asset;Streaming;2019-03-01;2019-03-31;Spotify;AR;4;0,05176368;SEK;;;
Rock'n'Roll Will Never Die;;Mares;8,71886E+12;HYBR268;Hybris;Epos No. 1;;Mares;SEWGI1801501;332;872253339;131362;;Asset;Streaming;2019-03-01;2019-03-31;Spotify;RO;3;0,005562;SEK;;;
Nattens sista dans;;Mares;7,07125E+12;HYBR222;Hybris;Nattens sista dans;;Mares;SEWGI1700701;172;872253310;131362;;Asset;Streaming;2019-03-01;2019-03-31;Spotify;FI;7;0,26090312;SEK;;;
95;;Mares;7,07125E+12;HYBR250;Hybris;95;;Mares;SEWGI1704101;229;872253307;131362;;Asset;Streaming;2019-03-01;2019-03-31;Spotify;BE;3;0,09981936;SEK;;;
Freddie;;Mares;7,07125E+12;HYBR7071245386337;Hybris;Freddie;;Mares;SEWGI1801901;172;872257227;131362;;Asset;Streaming;2019-03-01;2019-03-31;Spotify;NZ;25;1,092212;SEK;;;
Rock'n'Roll Will Never Die;;Mares;8,71886E+12;HYBR268;Hybris;Allt vi har är tid;;Mares;SEWGI1801503;250;872257221;131362;;Asset;Streaming;2019-03-01;2019-03-31;Spotify;LV;3;0,0019776;SEK;;;
Nattens sista dans;;Mares;7,07125E+12;HYBR222;Hybris;Nattens sista dans;;Mares;SEWGI1700701;172;872257187;131362;;Asset;Streaming;2019-03-01;2019-03-31;Spotify;TR;2;0,01995728;SEK;;;
Allt du gör och att du finns;;Mares;7,07125E+12;HYBR7071245201470;Hybris;Allt du gör och att du finns;;Mares;SEWGI1509001;260;872257143;131362;;Asset;Streaming;2019-03-01;2019-03-31;Spotify;US;401;5,3022752;SEK;;;
Cyklar ni så springer jag;;Mares;7,07125E+12;HYBR204;Hybris;Cyklar ni så springer jag;;Mares;SEWGI1605601;208;872257141;131362;;Asset;Streaming;2019-03-01;2019-03-31;Spotify;PT;1;0,01534288;SEK;;;
Epos No. 1;Short Edit;Mares;8,71886E+12;HYBR273;Hybris;Epos No. 1;Short Edit;Mares;SEWGI1801701;223;872257093;131362;;Asset;Streaming;2019-03-01;2019-03-31;Spotify;DK;11;0,30007608;SEK;;;
Höga klackar;;Mares;7,07125E+12;HYBR165;Hybris;Höga klackar;;Mares;SEWGI1605001;181;872257087;131362;;Asset;Streaming;2019-03-01;2019-03-31;Spotify;BR;1;0,01723808;SEK;;;
Allt du gör och att du finns;;Mares;7,07125E+12;HYBR7071245201470;Hybris;Allt du gör och att du finns;;Mares;SEWGI1509001;260;872257065;131362;;Asset;Streaming;2019-03-01;2019-03-31;Spotify;FR;23;0,34588224;SEK;;;
Freddie;;Mares;7,07125E+12;HYBR7071245386337;Hybris;Freddie;;Mares;SEWGI1801901;172;872257043;131362;;Asset;Streaming;2019-03-01;2019-03-31;Spotify;SK;14;0,01498856;SEK;;;
Höga klackar;;Mares;7,07125E+12;HYBR165;Hybris;Höga klackar;;Mares;SEWGI1605001;181;872257015;131362;;Asset;Streaming;2019-03-01;2019-03-31;Spotify;BR;104;1,27381336;SEK;;;
Allt du gör och att du finns;;Mares;7,07125E+12;HYBR7071245201470;Hybris;Allt du gör och att du finns;;Mares;SEWGI1509001;260;872257008;131362;;Asset;Streaming;2019-03-01;2019-03-31;Spotify;MX;1;0,01259896;SEK;;;
Rock'n'Roll Will Never Die;;Mares;8,71886E+12;HYBR268;Hybris;Allt vi har är tid;;Mares;SEWGI1801503;250;872250781;131362;;Asset;Streaming;2019-03-01;2019-03-31;Spotify;SG;7;0,09101904;SEK;;;
Rock'n'Roll Will Never Die;;Mares;8,71886E+12;HYBR268;Hybris;Epos No. 1;;Mares;SEWGI1801501;332;872250775;131362;;Asset;Streaming;2019-03-01;2019-03-31;Spotify;LT;14;0,37521664;SEK;;;
Rock'n'Roll Will Never Die;;Mares;8,71886E+12;HYBR268;Hybris;Allt vi har är tid;;Mares;SEWGI1801503;250;872250774;131362;;Asset;Streaming;2019-03-01;2019-03-31;Spotify;PL;12;0,10346968;SEK;;;
Rock'n'Roll Will Never Die;;Mares;8,71886E+12;HYBR268;Hybris;Fri;;Mares;SEWGI1801502;263;872250764;131362;;Asset;Streaming;2019-03-01;2019-03-31;Spotify;PH;12;0,00619648;SEK;;;
Freddie;;Mares;7,07125E+12;HYBR7071245386337;Hybris;Freddie;;Mares;SEWGI1801901;172;872250705;131362;;Asset;Streaming;2019-03-01;2019-03-31;Spotify;AU;266;8,85696176;SEK;;;
Höga klackar;;Mares;7,07125E+12;HYBR165;Hybris;Höga klackar;;Mares;SEWGI1605001;181;872257398;131362;;Asset;Streaming;2019-03-01;2019-03-31;Spotify;SE;8332;116,8811782;SEK;;;
Allt du gör och att du finns;;Mares;7,07125E+12;HYBR7071245201470;Hybris;Allt du gör och att du finns;;Mares;SEWGI1509001;260;872257385;131362;;Asset;Streaming;2019-03-01;2019-03-31;Spotify;MY;8;0,05253;SEK;;;
95;;Mares;7,07125E+12;HYBR250;Hybris;95;;Mares;SEWGI1704101;229;872257364;131362;;Asset;Streaming;2019-03-01;2019-03-31;Spotify;AT;56;0,12172128;SEK;;;
Rock'n'Roll Will Never Die;;Mares;8,71886E+12;HYBR268;Hybris;Fri;;Mares;SEWGI1801502;263;872250660;131362;;Asset;Streaming;2019-03-01;2019-03-31;Spotify;PL;2;0,01564776;SEK;;;
Rock'n'Roll Will Never Die;;Mares;8,71886E+12;HYBR268;Hybris;Allt vi har är tid;;Mares;SEWGI1801503;250;872250651;131362;;Asset;Streaming;2019-03-01;2019-03-31;Spotify;FI;92;0,31161208;SEK;;;
Allt du gör och att du finns;;Mares;7,07125E+12;HYBR7071245201470;Hybris;Allt du gör och att du finns;;Mares;SEWGI1509001;260;872250644;131362;;Asset;Streaming;2019-03-01;2019-03-31;Spotify;CH;72;1,80371952;SEK;;;
95;;Mares;7,07125E+12;HYBR250;Hybris;95;;Mares;SEWGI1704101;229;872250633;131362;;Asset;Streaming;2019-03-01;2019-03-31;Spotify;AE;6;0,26486656;SEK;;;
95;;Mares;7,07125E+12;HYBR250;Hybris;95;;Mares;SEWGI1704101;229;872250630;131362;;Asset;Streaming;2019-03-01;2019-03-31;Spotify;PY;1;0,02778528;SEK;;;
Cyklar ni så springer jag;;Mares;7,07125E+12;HYBR204;Hybris;Cyklar ni så springer jag;;Mares;SEWGI1605601;208;872250616;131362;;Asset;Streaming;2019-03-01;2019-03-31;Spotify;EE;1;0,02106144;SEK;;;
Epos No. 1;Short Edit;Mares;8,71886E+12;HYBR273;Hybris;Epos No. 1;Short Edit;Mares;SEWGI1801701;223;872250613;131362;;Asset;Streaming;2019-03-01;2019-03-31;Spotify;PL;5;0,0913816;SEK;;;
Rock'n'Roll Will Never Die;;Mares;8,71886E+12;HYBR268;Hybris;Epos No. 1;;Mares;SEWGI1801501;332;872250606;131362;;Asset;Streaming;2019-03-01;2019-03-31;Spotify;SK;2;0,04887144;SEK;;;
Freddie;;Mares;7,07125E+12;HYBR7071245386337;Hybris;Freddie;;Mares;SEWGI1801901;172;872250598;131362;;Asset;Streaming;2019-03-01;2019-03-31;Spotify;SE;29;0,85218904;SEK;;;
Rock'n'Roll Will Never Die;;Mares;8,71886E+12;HYBR268;Hybris;Fri;;Mares;SEWGI1801502;263;872250589;131362;;Asset;Streaming;2019-03-01;2019-03-31;Spotify;MY;11;0,07223184;SEK;;;
Freddie;;Mares;7,07125E+12;HYBR7071245386337;Hybris;Freddie;;Mares;SEWGI1801901;172;872250560;131362;;Asset;Streaming;2019-03-01;2019-03-31;Spotify;NL;41;1,50210256;SEK;;;
Allt du gör och att du finns;;Mares;7,07125E+12;HYBR7071245201470;Hybris;Allt du gör och att du finns;;Mares;SEWGI1509001;260;872250544;131362;;Asset;Streaming;2019-03-01;2019-03-31;Spotify;NZ;28;1,02222968;SEK;;;
Rock'n'Roll Will Never Die;;Mares;8,71886E+12;HYBR268;Hybris;Allt vi har är tid;;Mares;SEWGI1801503;250;872250530;131362;;Asset;Streaming;2019-03-01;2019-03-31;Spotify;ES;1;0,03318248;SEK;;;
Rock'n'Roll Will Never Die;;Mares;8,71886E+12;HYBR268;Hybris;Epos No. 1;;Mares;SEWGI1801501;332;872250527;131362;;Asset;Streaming;2019-03-01;2019-03-31;Spotify;SE;3034;19,99133592;SEK;;;
Allt du gör och att du finns;;Mares;7,07125E+12;HYBR7071245201470;Hybris;Allt du gör och att du finns;;Mares;SEWGI1509001;260;872250498;131362;;Asset;Streaming;2019-03-01;2019-03-31;Spotify;CY;10;0,29336048;SEK;;;
Höga klackar;;Mares;7,07125E+12;HYBR165;Hybris;Höga klackar;;Mares;SEWGI1605001;181;872250457;131362;;Asset;Streaming;2019-03-01;2019-03-31;Spotify;GT;6;0,0114536;SEK;;;
Rock'n'Roll Will Never Die;;Mares;8,71886E+12;HYBR268;Hybris;Allt vi har är tid;;Mares;SEWGI1801503;250;872250443;131362;;Asset;Streaming;2019-03-01;2019-03-31;Spotify;IL;2;0,0534364;SEK;;;
95;;Mares;7,07125E+12;HYBR250;Hybris;95;;Mares;SEWGI1704101;229;872250437;131362;;Asset;Streaming;2019-03-01;2019-03-31;Spotify;SE;32322;212,9729187;SEK;;;
Cyklar ni så springer jag;;Mares;7,07125E+12;HYBR204;Hybris;Cyklar ni så springer jag;;Mares;SEWGI1605601;208;872250433;131362;;Asset;Streaming;2019-03-01;2019-03-31;Spotify;IS;42;1,21801208;SEK;;;
Rock'n'Roll Will Never Die;;Mares;8,71886E+12;HYBR268;Hybris;Epos No. 1;;Mares;SEWGI1801501;332;872250406;131362;;Asset;Streaming;2019-03-01;2019-03-31;Spotify;AR;9;0,1164724;SEK;;;
Höga klackar;;Mares;7,07125E+12;HYBR165;Hybris;Höga klackar;;Mares;SEWGI1605001;181;872250405;131362;;Asset;Streaming;2019-03-01;2019-03-31;Spotify;IE;9;0,1600208;SEK;;;
Höga klackar;O2H remix;Mares;7,07125E+12;HYBR165REMIX;Hybris;Höga klackar;O2H remix;Mares;SEWGI1602401;208;872250398;131362;;Asset;Streaming;2019-03-01;2019-03-31;Spotify;NZ;1;0,0045732;SEK;;;
Höga klackar;;Mares;7,07125E+12;HYBR165;Hybris;Höga klackar;;Mares;SEWGI1605001;181;872250386;131362;;Asset;Streaming;2019-03-01;2019-03-31;Spotify;NL;94;3,52374536;SEK;;;
Freddie;;Mares;7,07125E+12;HYBR7071245386337;Hybris;Freddie;;Mares;SEWGI1801901;172;872250384;131362;;Asset;Streaming;2019-03-01;2019-03-31;Spotify;DE;321;5,90193296;SEK;;;
Rock'n'Roll Will Never Die;;Mares;8,71886E+12;HYBR268;Hybris;Fri;;Mares;SEWGI1801502;263;872250382;131362;;Asset;Streaming;2019-03-01;2019-03-31;Spotify;PL;57;0,49149128;SEK;;;
Epos No. 1;Short Edit;Mares;8,71886E+12;HYBR273;Hybris;Epos No. 1;Short Edit;Mares;SEWGI1801701;223;872250370;131362;;Asset;Streaming;2019-03-01;2019-03-31;Spotify;JP;2;0,00477096;SEK;;;
Allt du gör och att du finns;;Mares;7,07125E+12;HYBR7071245201470;Hybris;Allt du gör och att du finns;;Mares;SEWGI1509001;260;872250347;131362;;Asset;Streaming;2019-03-01;2019-03-31;Spotify;NO;95;6,28557088;SEK;;;
Freddie;;Mares;7,07125E+12;HYBR7071245386337;Hybris;Freddie;;Mares;SEWGI1801901;172;872250324;131362;;Asset;Streaming;2019-03-01;2019-03-31;Spotify;CR;1;0,00154912;SEK;;;
Allt du gör och att du finns;;Mares;7,07125E+12;HYBR7071245201470;Hybris;Allt du gör och att du finns;;Mares;SEWGI1509001;260;872256915;131362;;Asset;Streaming;2019-03-01;2019-03-31;Spotify;AU;10;0,21091928;SEK;;;
Höga klackar;;Mares;7,07125E+12;HYBR165;Hybris;Höga klackar;;Mares;SEWGI1605001;181;872256899;131362;;Asset;Streaming;2019-03-01;2019-03-31;Spotify;NL;2;0,03982392;SEK;;;
Rock'n'Roll Will Never Die;;Mares;8,71886E+12;HYBR268;Hybris;Epos No. 1;;Mares;SEWGI1801501;332;872256870;131362;;Asset;Streaming;2019-03-01;2019-03-31;Spotify;DE;2;0,04995088;SEK;;;
Nattens sista dans;;Mares;7,07125E+12;HYBR222;Hybris;Nattens sista dans;;Mares;SEWGI1700701;172;872256865;131362;;Asset;Streaming;2019-03-01;2019-03-31;Spotify;SE;2439;34,21425984;SEK;;;
Rock'n'Roll Will Never Die;;Mares;8,71886E+12;HYBR268;Hybris;Rock'n'Roll Will Never Die;;Mares;SEWGI1801504;251;872251469;131362;;Asset;Streaming;2019-03-01;2019-03-31;Spotify;ES;24;0,40200488;SEK;;;
Rock'n'Roll Will Never Die;;Mares;8,71886E+12;HYBR268;Hybris;Allt vi har är tid;;Mares;SEWGI1801503;250;872251399;131362;;Asset;Streaming;2019-03-01;2019-03-31;Spotify;ES;20;0,70613504;SEK;;;
Epos No. 1;Short Edit;Mares;8,71886E+12;HYBR273;Hybris;Epos No. 1;Short Edit;Mares;SEWGI1801701;223;872251376;131362;;Asset;Streaming;2019-03-01;2019-03-31;Spotify;CH;2;0,00656728;SEK;;;
Freddie;;Mares;7,07125E+12;HYBR7071245386337;Hybris;Freddie;;Mares;SEWGI1801901;172;872251306;131362;;Asset;Streaming;2019-03-01;2019-03-31;Spotify;GR;4;0,05019808;SEK;;;
Nattens sista dans;;Mares;7,07125E+12;HYBR222;Hybris;Nattens sista dans;;Mares;SEWGI1700701;172;872251302;131362;;Asset;Streaming;2019-03-01;2019-03-31;Spotify;PT;1;0,02684592;SEK;;;
Cyklar ni så springer jag;;Mares;7,07125E+12;HYBR204;Hybris;Cyklar ni så springer jag;;Mares;SEWGI1605601;208;872251299;131362;;Asset;Streaming;2019-03-01;2019-03-31;Spotify;SE;3150;97,42276424;SEK;;;
